Local Authority Asset Number,Street Name,Ward Name,Postcode,Description,Switch Regime,Wattage,Lamp Type,Column Type,Column Height,Heritage Status,Install Date,Easting,Northing,Longitude,Latitude,Location,Spatial Accuracy,Organisation URI,Last Uploaded
242624,PLATT'S LANE,Frognal,NW3 7NP,1 ST FROM FINCHLEY ROAD,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,184","185,890",-0.195588,51.558013,POINT (-0.195588 51.558013),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242625,PLATT'S LANE,Frognal,NW3 7UE,2 ND FROM WEST HEATH ROAD,35/18,56,Generic LED Lighting,Lighting Column,800,No,1975 Feb 10 12:00:00 AM,"525,534","186,405",-0.190358,51.562564,POINT (-0.190358 51.562564),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242626,PLATT'S LANE,Frognal,NW3 7UE,JUNCTION WITH WEST HEATH ROAD,35/18,56,Generic LED Lighting,Lighting Column,800,No,2010 Dec 12 12:00:00 AM,"525,545","186,419",-0.190195,51.562687,POINT (-0.190195 51.562687),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242627,PLATT'S LANE,,,O/S 103,35/18,56,Generic LED Lighting,Lighting Column,800,No,1975 Feb 10 12:00:00 AM,"525,520","186,375",-0.190571,51.562297,POINT (-0.190571 51.562297),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242628,PLATT'S LANE,Frognal,NW3 7NP,O/S 17,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,230","185,975",-0.194895,51.558767,POINT (-0.194895 51.558767),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242629,PLATT'S LANE,Frognal,NW3 7NS,O/S 18,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,294","186,080",-0.193935,51.559696,POINT (-0.193935 51.559696),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242630,PLATT'S LANE,Frognal,NW3 7NS,O/S 30,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,297","186,146",-0.193868,51.560289,POINT (-0.193868 51.560289),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242631,PLATT'S LANE,Frognal,NW3 7NT,O/S 38,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,379","186,250",-0.192648,51.561205,POINT (-0.192648 51.561205),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242632,PLATT'S LANE,Frognal,NW3 7QB,O/S 44,35/18,56,Generic LED Lighting,Lighting Column,800,No,1975 Feb 10 12:00:00 AM,"525,448","186,284",-0.191641,51.561496,POINT (-0.191641 51.561496),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242633,PLATT'S LANE,Frognal,NW3 7NT,O/S 52,35/18,56,Generic LED Lighting,Lighting Column,800,No,1975 Feb 10 12:00:00 AM,"525,487","186,293",-0.191076,51.561568,POINT (-0.191076 51.561568),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242634,PLATT'S LANE,Frognal,NW3 7NT,O/S 56,35/18,56,Generic LED Lighting,Lighting Column,800,No,1975 Feb 10 12:00:00 AM,"525,502","186,305",-0.190855,51.561672,POINT (-0.190855 51.561672),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242635,PLATT'S LANE,Frognal,NW3 7NL,O/S 57,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,292","186,178",-0.193929,51.560578,POINT (-0.193929 51.560578),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242636,PLATT'S LANE,Frognal,NW3 7NL,O/S 67,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,301","186,203",-0.19379,51.5608,POINT (-0.19379 51.5608),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242637,PLATT'S LANE,Frognal,NW3 7NP,O/S 9,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,215","185,943",-0.195122,51.558483,POINT (-0.195122 51.558483),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242638,PLATT'S LANE,Frognal,NW3 7PL,O/S WHITE COURT,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,287","186,116",-0.194023,51.560021,POINT (-0.194023 51.560021),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242639,PLATT'S LANE,,,ON CENTRAL ISLAND PLATTS LANE J/W ROSECROFT AVENUE,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,393","186,281",-0.192436,51.561481,POINT (-0.192436 51.561481),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242640,PLATT'S LANE,Frognal,NW3 7NU,OPP 101,35/18,56,Generic LED Lighting,Lighting Column,800,No,1975 Feb 10 12:00:00 AM,"525,525","186,352",-0.190507,51.56209,POINT (-0.190507 51.56209),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242641,PLATT'S LANE,Frognal,NW3 7NU,OPP 101,35/18,56,Generic LED Lighting,Lighting Column,800,No,1975 Feb 10 12:00:00 AM,"525,521","186,331",-0.190572,51.561902,POINT (-0.190572 51.561902),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242642,PLATT'S LANE,Frognal,NW3 7NR,OPP 25,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,253","185,997",-0.194555,51.55896,POINT (-0.194555 51.55896),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
242643,PLATT'S LANE,Frognal,NW3 7NR,OPP 29,35/18,56,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"525,271","186,021",-0.194287,51.559171,POINT (-0.194287 51.559171),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247939,PLENDER STREET,Regents Park,NW1 0JH,J/W CAMDEN HIGH ST,35/18,110,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,131","183,522",-0.139552,51.535844,POINT (-0.139552 51.535844),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247940,PLENDER STREET,Regents Park,NW1 0JT,FRONT OF N 7,35/18,102,Generic LED Lighting,Lighting Column,800,No,,"529,176","183,561",-0.138889,51.536184,POINT (-0.138889 51.536184),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247941,PLENDER STREET,St Pancras and Somers Town,NW1 0JU,JUNCTION WITH BAYHAM ST,35/18,110,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,204","183,562",-0.138485,51.536186,POINT (-0.138485 51.536186),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247942,PLENDER STREET,St Pancras and Somers Town,NW1 0BS,OPP WESTERHAM HOUSE,35/18,42,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,223","183,588",-0.138202,51.536416,POINT (-0.138202 51.536416),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247943,PLENDER STREET,St Pancras and Somers Town,NW1 0LB,FRONT OF N 71,35/18,42,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,253","183,589",-0.137769,51.536418,POINT (-0.137769 51.536418),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247944,PLENDER STREET,St Pancras and Somers Town,NW1 0LL,FRONT OF PLAYGROUND,35/18,102,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,311","183,619",-0.136923,51.536674,POINT (-0.136923 51.536674),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247945,PLENDER STREET,St Pancras and Somers Town,NW1 0DX,OPP N 1,35/18,102,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,335","183,648",-0.136566,51.536929,POINT (-0.136566 51.536929),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247946,PLENDER STREET,St Pancras and Somers Town,NW1 0DA,FRONT OF N 5,35/18,42,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,360","183,649",-0.136205,51.536933,POINT (-0.136205 51.536933),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247947,PLENDER STREET,St Pancras and Somers Town,NW1 0DT,FRONT OFN 41,35/18,42,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,378","183,672",-0.135938,51.537135,POINT (-0.135938 51.537135),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247948,PLENDER STREET,St Pancras and Somers Town,NW1 0DS,JUNCTION WITH COLL. PLACE,35/18,42,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,411","183,677",-0.13546,51.537172,POINT (-0.13546 51.537172),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247949,PLENDER STREET,St Pancras and Somers Town,NW1 0DH,FRONT OF N 1-6,35/18,42,Generic LED Lighting,Lighting Column,800,No,,"529,423","183,699",-0.135279,51.537367,POINT (-0.135279 51.537367),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247950,PLENDER STREET,St Pancras and Somers Town,NW1 0SD,J/W ROYAL COLLEGE ST,35/18,102,Generic LED Lighting,Lighting Column,800,No,,"529,452","183,700",-0.134861,51.53737,POINT (-0.134861 51.53737),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247951,PLENDER STREET,St Pancras and Somers Town,NW1 0HA,OPP SURGERY ENTRANCE,35/18,42,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,272","183,616",-0.137486,51.536656,POINT (-0.137486 51.536656),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247952,PLENDER STREET,Regents Park,NW1 0JS,S/O NO. 2,35/18,102,Generic LED Lighting,Lighting Column,800,No,2023 Nov 24 12:00:00 AM,"529,148","183,546",-0.139298,51.536055,POINT (-0.139298 51.536055),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247972,PLOUGHMANS CLOSE,Kings Cross,NW1 0XH,OPPOSITE 3,35/18,29,Generic LED Lighting,Lighting Column,600,No,2023 Nov 24 12:00:00 AM,"529,602","183,905",-0.132624,51.539178,POINT (-0.132624 51.539178),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
247973,PLOUGHMANS CLOSE,Kings Cross,NW1 0XJ,OUTSIDE FLATS 81-87,35/18,29,Generic LED Lighting,Lighting Column,600,No,2023 Nov 24 12:00:00 AM,"529,653","183,917",-0.131885,51.539274,POINT (-0.131885 51.539274),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
248892,POLYGON ROAD,St Pancras and Somers Town,NW1 1BS,SIDE OF 118,35/18,29,Generic LED Lighting,Lighting Column,600,No,2023 Nov 24 12:00:00 AM,"529,492","182,982",-0.134548,51.530908,POINT (-0.134548 51.530908),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
248894,POLYGON ROAD,St Pancras and Somers Town,NW1 1QB,"O/S ST MARTINS HOUSE, 1-10",35/18,29,Generic LED Lighting,Lighting Column,600,No,2023 Nov 24 12:00:00 AM,"529,521","183,000",-0.134124,51.531063,POINT (-0.134124 51.531063),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
248895,POLYGON ROAD,St Pancras and Somers Town,NW1 1QA,O/S 1-8,35/18,42,Generic LED Lighting,Lighting Column,600,No,2023 Nov 24 12:00:00 AM,"529,534","183,019",-0.13393,51.531231,POINT (-0.13393 51.531231),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
248900,POLYGON ROAD,St Pancras and Somers Town,NW1 1EL,O/S  SCHOOL,35/18,42,Generic LED Lighting,Lighting Column,500,No,2023 Nov 24 12:00:00 AM,"529,753","183,164",-0.130721,51.532484,POINT (-0.130721 51.532484),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
248901,POLYGON ROAD,St Pancras and Somers Town,NW1 1EL,IN FOOTPATH AT J/W PURCHESE ST,35/18,42,Generic LED Lighting,Lighting Column,500,No,2023 Nov 24 12:00:00 AM,"529,783","183,178",-0.130283,51.532603,POINT (-0.130283 51.532603),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
248905,POLYGON ROAD,St Pancras and Somers Town,NW1 1ST,OPP SCHOOL,35/18,42,Generic LED Lighting,Lighting Column,600,No,2023 Nov 24 12:00:00 AM,"529,615","183,061",-0.132747,51.53159,POINT (-0.132747 51.53159),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
948,POLYGON ROAD,St Pancras and Somers Town,NW1 1ST,O/S SCHOOL,35/18,21,Generic LED Lighting,Lighting Column,600,No,,"529,552","183,032",-0.133666,51.531344,POINT (-0.133666 51.531344),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
954,POLYGON ROAD,St Pancras and Somers Town,NW1 1RX,OPP SCHOOL,35/18,21,Generic LED Lighting,Lighting Column,500,No,2023 Nov 24 12:00:00 AM,"529,730","183,144",-0.13106,51.532309,POINT (-0.13106 51.532309),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
20951,POND SQUARE,Highgate,N6 5JX,MIDDLE OF SQUARE,35/18,39,Generic LED Lighting,Lighting Column,400,Yes,2021 Dec 31 12:00:00 AM,"528,362","187,375",-0.149228,51.570645,POINT (-0.149228 51.570645),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
244961,POND SQUARE,Highgate,N6 6BU,OPP RESERVOIR,35/18,26,Generic LED Lighting,Lighting Column,500,Yes,,"528,299","187,385",-0.150133,51.570749,POINT (-0.150133 51.570749),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
244962,POND SQUARE,Highgate,N6 6DA,S/O NO. 55,35/18,26,Generic LED Lighting,Lighting Column,500,Yes,,"528,309","187,392",-0.149986,51.57081,POINT (-0.149986 51.57081),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
244963,POND SQUARE,Highgate,N6 6BA,FRONT N 2,35/18,26,Generic LED Lighting,Lighting Column,400,Yes,,"528,328","187,389",-0.149713,51.570779,POINT (-0.149713 51.570779),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
244964,POND SQUARE,Highgate,N6 6BA,FRONT N 20,35/18,26,Generic LED Lighting,Lighting Column,400,Yes,,"528,340","187,410",-0.149533,51.570965,POINT (-0.149533 51.570965),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
244966,POND SQUARE,Highgate,N6 5JX,FRONT PRINCE OF WALES PUB,35/18,26,Generic LED Lighting,Lighting Column,400,Yes,,"528,374","187,390",-0.14905,51.570777,POINT (-0.14905 51.570777),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
244967,POND SQUARE,Highgate,N6 6BS,OPP NO 8,35/18,26,Generic LED Lighting,Lighting Column,400,Yes,,"528,408","187,375",-0.148565,51.570635,POINT (-0.148565 51.570635),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
244968,POND SQUARE,Highgate,N6 6BD,NEAR BURLINGTHON HOUSE,35/18,26,Generic LED Lighting,Lighting Column,400,Yes,,"528,339","187,334",-0.149575,51.570282,POINT (-0.149575 51.570282),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
244969,POND SQUARE,Highgate,N6 6BA,FRONT N 5,35/18,26,Generic LED Lighting,Lighting Column,400,Yes,,"528,341","187,367",-0.149534,51.570578,POINT (-0.149534 51.570578),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
256226,POND SQUARE,Highgate,N6 6DA,ON PATH - REAR OF 57,35/18,79,High Pressure Sodium,Wall Light,,,,"528,308","187,370",-0.150009,51.570612,POINT (-0.150009 51.570612),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
580,POND SQUARE,Highgate,N6 6BJ,FRONT N 13A,35/18,56,Generic LED Lighting,Lighting Column,400,Yes,2021 Dec 31 12:00:00 AM,"528,380","187,332",-0.148984,51.570255,POINT (-0.148984 51.570255),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
587,POND SQUARE,Highgate,N6 6BD,OPP N 14,35/18,56,Generic LED Lighting,Lighting Column,400,Yes,2021 Dec 31 12:00:00 AM,"528,348","187,334",-0.149445,51.57028,POINT (-0.149445 51.57028),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
590,POND SQUARE,Highgate,N6 6BJ,S/O NO. 15,35/18,56,Generic LED Lighting,Lighting Column,400,Yes,2021 Dec 31 12:00:00 AM,"528,337","187,316",-0.14961,51.57012,POINT (-0.14961 51.57012),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
591,POND SQUARE,Highgate,N6 6BB,S/O NO. 21,35/18,56,Generic LED Lighting,Lighting Column,400,Yes,2021 Dec 31 12:00:00 AM,"528,305","187,304",-0.150076,51.57002,POINT (-0.150076 51.57002),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
243347,POND STREET,Hampstead Town,NW3 1PH,OUTSIDE ROSLYNHOUSE HOTEL,35/18,102,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"527,059","185,421",-0.168725,51.553379,POINT (-0.168725 51.553379),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
243348,POND STREET,Hampstead Town,NW3 2PP,O/S CHURCH,35/18,102,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"527,091","185,428",-0.168261,51.553435,POINT (-0.168261 51.553435),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
243349,POND STREET,Hampstead Town,NW3 2PN,OUTSIDE 5,35/18,102,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"527,114","185,451",-0.167921,51.553637,POINT (-0.167921 51.553637),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
243350,POND STREET,Hampstead Town,NW3 2PN,OUTSIDE PUB,35/18,102,Generic LED Lighting,Lighting Column,800,No,2021 Dec 31 12:00:00 AM,"527,144","185,467",-0.167483,51.553774,POINT (-0.167483 51.553774),Plotted by Council officer,http://opendatacommunities.org/id/london-borough-council/camden,07/03/2026 14:40
